42.27528,-83.77544
42.27526,-83.77472
42.2755,-83.77472
42.27552,-83.77545
42.27528,-83.77544

42.28386,-83.77453
42.28375,-83.77403
42.28367,-83.7736
42.28366,-83.77355
42.28465,-83.77344
42.2845,-83.77375
42.28458,-83.77379
42.2851,-83.77378
42.2852,-83.77377
42.28526,-83.77424
42.28386,-83.77453

42.28103,-83.77353
42.28113,-83.7727
42.28129,-83.77297
42.28122,-83.77359
42.28103,-83.77353

42.31117,-83.76973
42.31082,-83.77045
42.30881,-83.76894
42.30966,-83.76709
42.30959,-83.76704
42.30873,-83.76821
42.30841,-83.76879
42.30836,-83.76948
42.30769,-83.77018
42.3075,-83.7702
42.30751,-83.76613
42.30717,-83.76612
42.30714,-83.76751
42.30653,-83.76754
42.30651,-83.76788
42.30548,-83.76793
42.30548,-83.76643
42.30516,-83.76607
42.30485,-83.76606
42.30487,-83.76543
42.30743,-83.76554
42.30744,-83.76471
42.30807,-83.76472
42.30808,-83.76445
42.30746,-83.76445
42.30746,-83.76376
42.30809,-83.76375
42.30812,-83.76289
42.30879,-83.76298
42.30881,-83.76436
42.30928,-83.76442
42.30951,-83.7639
42.30986,-83.76422
42.31005,-83.76397
42.31032,-83.76629
42.31046,-83.76633
42.31051,-83.76654
42.30986,-83.76723
42.31038,-83.76761
42.31084,-83.76646
42.31115,-83.76656
42.31211,-83.76718
42.31157,-83.76847
42.31285,-83.76942
42.31233,-83.77062
42.31117,-83.76973

42.25647,-83.76943
42.25647,-83.76918
42.25648,-83.76904
42.25708,-83.76906
42.25708,-83.7692
42.25708,-83.76944
42.25647,-83.76943

42.29942,-83.76857
42.29929,-83.76857
42.29865,-83.76853
42.29877,-83.76588
42.29903,-83.76589
42.29905,-83.76618
42.29908,-83.76644
42.29916,-83.76687
42.29927,-83.7674
42.29956,-83.76857
42.29942,-83.76857

42.30388,-83.76814
42.30386,-83.76804
42.30383,-83.76789
42.30414,-83.76789
42.30413,-83.76815
42.30388,-83.76814

42.30373,-83.76774
42.30366,-83.76769
42.30358,-83.76766
42.30348,-83.76766
42.30303,-83.76765
42.30303,-83.76708
42.30358,-83.7671
42.30414,-83.76713
42.30414,-83.76772
42.30378,-83.7678
42.30373,-83.76774

42.30185,-83.76644
42.30185,-83.76631
42.30146,-83.76631
42.30147,-83.76596
42.30148,-83.76516
42.30188,-83.76517
